name,years_experience,skills,education,graduation_year,graduation_percentage,tenth_percentage,twelfth_percentage,tenth_school,twelfth_school,tenth_passing_out_year,twelfth_passing_out_year,Criteria_Label
Yash,6,"Matplotlib, Big Data, Data Visualization, R, Scikit-learn, Power BI, Predictive Modeling, Hadoop",M.Sc in Statistics at IIM Ahmedabad,2014,82.6,70.46,68.12,also School,would Higher Secondary School,2010,2010,0
Rahul,13,"Hadoop, Data Mining, Big Data, Natural Language Processing (NLP), TensorFlow, Data Visualization, SQL, Deep Learning",B.Sc in Statistics at Anna University,2001,82.04,71.86,91.05,her School,term Higher Secondary School,1996,1997,1
Sanya,14,"SQL, Data Visualization, Predictive Modeling, Power BI, Matplotlib, Hadoop, Machine Learning, Python",B.E in Statistics at BITS Pilani,2007,66.99,72.7,66.93,four School,financial Higher Secondary School,2004,2005,0
Vikram,13,"Pandas, PyTorch, Statistical Analysis, Natural Language Processing (NLP), R, SciPy, Power BI, Predictive Modeling",B.Tech in Statistics at IIM Ahmedabad,2018,62.27,80.42,75.26,no School,situation Higher Secondary School,2013,2015,0
Aisha,0,"Keras, Statistical Analysis, Natural Language Processing (NLP), SQL, Data Mining, Data Visualization, Python, PyTorch",M.Sc in Statistics at Jawaharlal Nehru University,2005,72.99,92.44,86.37,pressure School,husband Higher Secondary School,2003,2002,0
Aarav,1,"Time Series Analysis, Python, Statistical Analysis, Hadoop, Tableau, Deep Learning, SQL, Data Visualization",B.Sc in Statistics at IIM Lucknow,2003,72.71,90.73,76.27,woman School,skin Higher Secondary School,1998,1999,0
Yash,14,"Statistical Analysis, Hadoop, TensorFlow, SciPy, Machine Learning, Keras, NumPy, Data Visualization",M.Sc in Statistics at IIT Bombay,2004,80.2,63.68,89.07,she School,method Higher Secondary School,2002,2002,0
Aarav,14,"Keras, Hadoop, Statistical Analysis, SQL, NumPy, Big Data, TensorFlow, Time Series Analysis",M.Sc in Statistics at IIT Kharagpur,2018,74.44,76.54,66.28,ever School,before Higher Secondary School,2015,2015,0
Ishika,10,"Power BI, Predictive Modeling, Time Series Analysis, Data Mining, Pandas, Machine Learning, Natural Language Processing (NLP), SQL",B.Tech in Statistics at IIT Kharagpur,2008,93.09,75.64,80.77,black School,likely Higher Secondary School,2003,2007,1
Vikram,6,"Apache Spark, Tableau, Time Series Analysis, Machine Learning, Matplotlib, R, PyTorch, TensorFlow",M.E in Statistics at IIT Kanpur,2010,72.14,79.84,67.23,price School,in Higher Secondary School,2007,2007,0
Sanya,15,"Apache Spark, SciPy, PyTorch, Matplotlib, Data Mining, Python, R, Data Visualization",B.Tech in Statistics at Jawaharlal Nehru University,2020,80.03,89.89,69.32,response School,window Higher Secondary School,2018,2018,0
Pranav,1,"NumPy, Python, Machine Learning, TensorFlow, R, Deep Learning, Big Data, Data Mining",M.E in Statistics at IIFT Delhi,2006,91.91,92.79,63.88,pass School,he Higher Secondary School,2003,2002,0
Ishika,1,"Matplotlib, Apache Spark, Data Visualization, Big Data, NumPy, Scikit-learn, Power BI, SciPy",B.Sc in Statistics at IIT Kanpur,2011,81.68,86.83,86.8,reduce School,growth Higher Secondary School,2008,2008,0
Vikram,6,"Tableau, Statistical Analysis, Natural Language Processing (NLP), Hadoop, Data Visualization, Big Data, Predictive Modeling, Scikit-learn",M.E in Statistics at IIT Kanpur,2002,62.12,68.37,84.73,better School,build Higher Secondary School,1998,2001,0
Yash,4,"Statistical Analysis, SQL, Hadoop, Deep Learning, Predictive Modeling, NumPy, TensorFlow, Apache Spark",M.Sc in Statistics at IIT Madras,2000,71.4,85.08,71.61,walk School,physical Higher Secondary School,1995,1996,0
Aditi,14,"Data Visualization, Matplotlib, Data Mining, Big Data, Hadoop, SQL, Machine Learning, Statistical Analysis",M.E in Statistics at IIM Bangalore,2006,87.32,93.91,74.33,admit School,share Higher Secondary School,2004,2003,1
Aarav,13,"Apache Spark, Scikit-learn, Tableau, PyTorch, Power BI, Time Series Analysis, NumPy, Data Visualization",B.E in Statistics at Anna University,2021,94.32,62.95,89.55,never School,computer Higher Secondary School,2019,2018,0
Pranav,9,"Predictive Modeling, SQL, SciPy, Data Mining, Matplotlib, Python, Time Series Analysis, Power BI",M.E in Statistics at Delhi University,2020,61.75,79.39,66.26,lawyer School,force Higher Secondary School,2016,2019,0
Ravi,9,"SQL, Power BI, Python, Tableau, Scikit-learn, Time Series Analysis, TensorFlow, SciPy",M.Sc in Statistics at IIM Bangalore,2014,89.98,82.5,76.49,growth School,smile Higher Secondary School,2012,2013,1
Pranav,12,"Hadoop, Data Visualization, NumPy, Scikit-learn, Power BI, R, Python, Time Series Analysis",M.Sc in Statistics at IIT Kharagpur,2015,79.01,62.13,62.95,certainly School,author Higher Secondary School,2010,2012,0
Aisha,4,"TensorFlow, Tableau, Python, Keras, Time Series Analysis, R, Power BI, Apache Spark",M.Sc in Statistics at IIT Madras,2012,81.39,85.76,69.17,travel School,kind Higher Secondary School,2008,2008,0
Mira,14,"Hadoop, Time Series Analysis, PyTorch, Statistical Analysis, Keras, Predictive Modeling, Pandas, Scikit-learn",B.E in Statistics at Delhi University,2016,93.82,84.47,60.49,citizen School,plan Higher Secondary School,2011,2014,0
Aditi,5,"Predictive Modeling, Data Visualization, R, Tableau, Hadoop, Keras, Big Data, Deep Learning",M.Tech in Statistics at IIFT Delhi,2012,81.45,93.39,87.98,season School,couple Higher Secondary School,2007,2011,1
Ishika,13,"Data Visualization, SciPy, SQL, Pandas, Scikit-learn, Apache Spark, Hadoop, Keras",M.Sc in Statistics at IISc Bangalore,2008,64.95,73.79,62.92,talk School,several Higher Secondary School,2004,2007,0
Varun,12,"SciPy, SQL, Hadoop, Matplotlib, Scikit-learn, Tableau, Keras, NumPy",B.E in Statistics at IISc Bangalore,2020,67.53,87.55,67.2,knowledge School,summer Higher Secondary School,2016,2018,0
Anaya,8,"Big Data, Matplotlib, Statistical Analysis, Machine Learning, SciPy, Tableau, Natural Language Processing (NLP), Deep Learning",M.Tech in Statistics at NIT Warangal,2002,81.74,82.27,81.96,property School,yet Higher Secondary School,1997,2001,1
Aarav,2,"SQL, Deep Learning, Python, Pandas, Machine Learning, Matplotlib, Predictive Modeling, R",B.E in Statistics at IIT Bombay,2012,92.86,70.63,60.54,thank School,serve Higher Secondary School,2007,2008,0
Aryan,13,"Machine Learning, Statistical Analysis, SQL, PyTorch, Time Series Analysis, TensorFlow, Tableau, Predictive Modeling",B.Sc in Statistics at IIT Kanpur,2001,81.86,71.64,79.6,effect School,nation Higher Secondary School,1998,1998,1
Vikram,4,"Apache Spark, Matplotlib, Predictive Modeling, Data Visualization, Statistical Analysis, SQL, Time Series Analysis, R",M.E in Statistics at IIT Madras,2011,82.41,79.18,70.28,score School,despite Higher Secondary School,2009,2009,0
Ravi,4,"SQL, Statistical Analysis, Data Visualization, SciPy, Power BI, Data Mining, Time Series Analysis, NumPy",B.E in Statistics at IIT Kharagpur,2015,75.82,85.57,74.34,born School,none Higher Secondary School,2013,2014,0
Rohan,10,"Apache Spark, PyTorch, SQL, Hadoop, Pandas, NumPy, Data Visualization, Keras",B.Sc in Statistics at IIT Bombay,2015,90.89,92.08,62.85,imagine School,not Higher Secondary School,2011,2012,0
Neha,13,"Hadoop, PyTorch, R, Pandas, Python, TensorFlow, Power BI, Natural Language Processing (NLP)",M.E in Statistics at IIFT Delhi,2002,92.19,83.07,88.4,argue School,pull Higher Secondary School,2000,1998,1
Aisha,4,"Keras, Time Series Analysis, Pandas, Statistical Analysis, PyTorch, Apache Spark, Hadoop, Power BI",M.Sc in Statistics at Anna University,2005,72.29,64.76,86.77,wonder School,language Higher Secondary School,2003,2003,0
Aisha,2,"Natural Language Processing (NLP), R, Deep Learning, PyTorch, Statistical Analysis, Apache Spark, Data Visualization, TensorFlow",B.E in Statistics at IIT Roorkee,2009,76.89,72.48,75.04,a School,hotel Higher Secondary School,2006,2007,0
Pranav,6,"Big Data, Python, Power BI, Matplotlib, Scikit-learn, Data Mining, Natural Language Processing (NLP), Deep Learning",M.Sc in Statistics at IIT Kanpur,2013,82.0,65.9,65.61,fill School,yet Higher Secondary School,2011,2010,0
Yash,3,"PyTorch, Pandas, Predictive Modeling, Statistical Analysis, Power BI, NumPy, Scikit-learn, TensorFlow",B.Sc in Statistics at NIT Warangal,2019,84.52,77.4,68.03,yeah School,police Higher Secondary School,2017,2018,0
Arjun,14,"SciPy, Tableau, PyTorch, Machine Learning, Deep Learning, TensorFlow, Python, Matplotlib",M.E in Statistics at IIT Madras,2011,64.59,90.48,68.34,letter School,analysis Higher Secondary School,2006,2008,0
Ravi,7,"TensorFlow, Natural Language Processing (NLP), SQL, Machine Learning, Data Mining, R, Tableau, Big Data",M.Tech in Statistics at IIT Kharagpur,2020,82.44,84.83,67.33,their School,personal Higher Secondary School,2015,2018,0
Sanya,15,"Statistical Analysis, R, Natural Language Processing (NLP), Tableau, Apache Spark, Machine Learning, Power BI, PyTorch",M.Sc in Statistics at IIT Roorkee,2002,65.97,62.77,86.43,season School,card Higher Secondary School,1998,1999,0
Aryan,8,"PyTorch, Matplotlib, NumPy, Time Series Analysis, Statistical Analysis, Python, Big Data, Apache Spark",B.Tech in Statistics at NIT Trichy,2015,88.82,86.47,70.03,report School,professor Higher Secondary School,2011,2011,1
Varun,7,"Data Mining, Keras, Matplotlib, Statistical Analysis, Deep Learning, Big Data, Hadoop, Machine Learning",B.Sc in Statistics at IIT Delhi,2004,71.85,82.56,61.05,friend School,few Higher Secondary School,2000,2003,0
Mira,12,"Keras, Data Visualization, Scikit-learn, Predictive Modeling, Hadoop, Deep Learning, Time Series Analysis, Power BI",M.E in Statistics at IIM Lucknow,2001,92.38,73.8,72.67,animal School,former Higher Secondary School,1998,1998,1
Rahul,1,"SQL, Natural Language Processing (NLP), Scikit-learn, R, Predictive Modeling, TensorFlow, Big Data, Pandas",B.Tech in Statistics at NIT Trichy,2000,88.32,73.33,90.05,herself School,data Higher Secondary School,1998,1997,0
Vikram,1,"R, Time Series Analysis, Scikit-learn, Big Data, Pandas, Deep Learning, Python, NumPy",B.Sc in Statistics at IIT Delhi,2021,76.42,93.61,74.18,any School,per Higher Secondary School,2016,2019,0
Aditi,6,"SciPy, Scikit-learn, Machine Learning, Data Mining, TensorFlow, Statistical Analysis, Keras, Big Data",M.Tech in Statistics at IIT Bombay,2014,60.07,68.48,75.4,dinner School,situation Higher Secondary School,2012,2012,0
Mira,14,"Deep Learning, SciPy, PyTorch, TensorFlow, Big Data, Time Series Analysis, Machine Learning, Apache Spark",B.E in Statistics at IIM Calcutta,2004,67.55,65.86,90.25,live School,involve Higher Secondary School,2001,2001,0
Kiran,11,"Natural Language Processing (NLP), Tableau, SciPy, Machine Learning, Keras, Apache Spark, NumPy, Data Mining",B.E in Statistics at IIM Calcutta,2009,64.92,85.98,69.12,expect School,throw Higher Secondary School,2004,2008,0
Sanya,10,"R, Machine Learning, Predictive Modeling, SQL, Pandas, Deep Learning, TensorFlow, Matplotlib",B.Tech in Statistics at IIT Madras,2021,82.91,94.97,72.0,cell School,new Higher Secondary School,2016,2019,1
Ishika,11,"Scikit-learn, Apache Spark, Time Series Analysis, Pandas, Data Mining, Big Data, Predictive Modeling, SciPy",B.E in Statistics at BITS Pilani,2017,81.09,62.99,62.81,so School,explain Higher Secondary School,2012,2014,0
Ravi,10,"PyTorch, Hadoop, Time Series Analysis, Keras, Statistical Analysis, Python, Deep Learning, Natural Language Processing (NLP)",M.Tech in Statistics at IIM Lucknow,2022,76.53,91.62,69.23,check School,bring Higher Secondary School,2019,2018,0
Pranav,3,"Data Mining, Time Series Analysis, PyTorch, SciPy, Apache Spark, Scikit-learn, Data Visualization, Predictive Modeling",B.E in Statistics at IIFT Delhi,2013,88.42,78.11,83.63,protect School,as Higher Secondary School,2010,2010,0
Varun,4,"Scikit-learn, Hadoop, Matplotlib, Natural Language Processing (NLP), Power BI, Apache Spark, Big Data, R",B.E in Statistics at IIT Madras,2006,78.52,81.74,77.69,cover School,true Higher Secondary School,2003,2005,0
Aditi,13,"TensorFlow, Time Series Analysis, Power BI, Pandas, Apache Spark, Natural Language Processing (NLP), Tableau, Scikit-learn",M.Tech in Statistics at IIT Madras,2004,83.61,86.53,91.04,election School,none Higher Secondary School,2000,2001,1
Rahul,5,"Tableau, Apache Spark, Deep Learning, NumPy, Keras, Big Data, Machine Learning, Data Visualization",M.Sc in Statistics at IIM Lucknow,2015,74.95,81.73,81.54,when School,almost Higher Secondary School,2010,2014,1
Yash,1,"Apache Spark, Deep Learning, TensorFlow, Power BI, Python, Keras, R, Natural Language Processing (NLP)",B.E in Statistics at IIM Ahmedabad,2022,79.17,93.17,87.28,experience School,receive Higher Secondary School,2017,2021,0
Vikram,13,"TensorFlow, Python, Keras, Deep Learning, PyTorch, Pandas, Tableau, Machine Learning",B.Tech in Statistics at IIFT Delhi,2018,61.77,84.65,93.75,hard School,interview Higher Secondary School,2014,2017,0
Mira,6,"R, Python, Natural Language Processing (NLP), Big Data, Pandas, Keras, PyTorch, Scikit-learn",M.Sc in Statistics at IISc Bangalore,2018,90.99,76.95,94.24,close School,test Higher Secondary School,2015,2016,1
Ishika,6,"Machine Learning, Python, Power BI, Deep Learning, Data Mining, Pandas, Hadoop, Time Series Analysis",M.Sc in Statistics at Delhi University,2003,61.8,81.62,83.72,skill School,audience Higher Secondary School,2000,2001,0
Yash,6,"Tableau, Data Visualization, TensorFlow, Machine Learning, Statistical Analysis, Scikit-learn, Apache Spark, Keras",B.Tech in Statistics at Delhi University,2012,65.42,72.1,71.48,standard School,after Higher Secondary School,2010,2011,0
Aditi,4,"Scikit-learn, Time Series Analysis, SciPy, PyTorch, Data Visualization, SQL, Python, Tableau",M.Tech in Statistics at IIM Ahmedabad,2010,76.32,80.4,72.9,budget School,collection Higher Secondary School,2006,2007,0
Arjun,1,"Hadoop, Keras, Pandas, Time Series Analysis, Apache Spark, Predictive Modeling, PyTorch, Deep Learning",M.Tech in Statistics at Anna University,2015,88.05,89.2,91.25,market School,political Higher Secondary School,2010,2011,0
Arjun,15,"Keras, Apache Spark, Statistical Analysis, Data Visualization, Power BI, TensorFlow, Tableau, Machine Learning",M.Sc in Statistics at IIM Bangalore,2014,73.04,81.44,86.47,truth School,size Higher Secondary School,2009,2011,1
Aditi,8,"Python, SQL, Time Series Analysis, PyTorch, Big Data, Machine Learning, Apache Spark, Pandas",B.E in Statistics at IIM Ahmedabad,2016,88.2,62.48,85.45,subject School,truth Higher Secondary School,2013,2014,0
Ishita,10,"Apache Spark, Power BI, Matplotlib, Tableau, Scikit-learn, Hadoop, Pandas, Data Visualization",M.E in Statistics at IIT Roorkee,2007,88.2,79.79,89.46,cell School,its Higher Secondary School,2004,2005,1
Rahul,6,"Hadoop, Apache Spark, SQL, Keras, PyTorch, Matplotlib, Pandas, Tableau",M.Tech in Statistics at IIM Lucknow,2022,90.58,80.71,66.56,eye School,poor Higher Secondary School,2019,2020,0
Varun,3,"NumPy, Power BI, Pandas, SciPy, Scikit-learn, Big Data, PyTorch, Hadoop",M.E in Statistics at Anna University,2018,80.84,73.65,67.01,must School,drop Higher Secondary School,2015,2014,0
Varun,4,"Statistical Analysis, Pandas, R, Power BI, Data Visualization, PyTorch, Hadoop, NumPy",B.Sc in Statistics at NIT Trichy,2011,83.27,76.15,73.37,recognize School,improve Higher Secondary School,2008,2008,0
Ravi,9,"Matplotlib, SciPy, Deep Learning, Pandas, Predictive Modeling, Keras, Data Mining, Natural Language Processing (NLP)",B.Tech in Statistics at BITS Pilani,2019,60.69,75.94,87.0,baby School,many Higher Secondary School,2016,2015,0
Diya,10,"Python, R, Scikit-learn, Keras, Data Visualization, Hadoop, TensorFlow, NumPy",B.Sc in Statistics at IIM Bangalore,2016,92.55,61.39,81.64,sense School,head Higher Secondary School,2013,2012,0
Kiran,2,"SQL, NumPy, Keras, Deep Learning, Big Data, Time Series Analysis, Scikit-learn, Data Visualization",M.Sc in Statistics at IIM Lucknow,2005,77.15,73.99,72.71,town School,customer Higher Secondary School,2003,2001,0
Yash,7,"Predictive Modeling, SQL, Natural Language Processing (NLP), Tableau, Statistical Analysis, Machine Learning, Time Series Analysis, Apache Spark",M.Tech in Statistics at Jawaharlal Nehru University,2013,65.58,73.89,79.16,sign School,fast Higher Secondary School,2010,2012,0
Aarav,6,"SciPy, SQL, Scikit-learn, Deep Learning, Keras, Matplotlib, Statistical Analysis, NumPy",M.Tech in Statistics at IISc Bangalore,2015,80.4,71.22,72.3,fine School,our Higher Secondary School,2010,2012,1
Rahul,8,"Hadoop, Tableau, Deep Learning, Machine Learning, R, PyTorch, SQL, Python",M.E in Statistics at IIM Bangalore,2002,75.28,62.64,94.28,form School,church Higher Secondary School,1997,2000,0
Mira,11,"SciPy, Matplotlib, SQL, Pandas, Python, Time Series Analysis, Scikit-learn, NumPy",M.Sc in Statistics at IIM Ahmedabad,2021,78.14,67.49,82.99,very School,conference Higher Secondary School,2018,2018,0
Sanya,15,"Python, SQL, Machine Learning, Data Visualization, Statistical Analysis, SciPy, Hadoop, Natural Language Processing (NLP)",B.E in Statistics at IIFT Delhi,2003,61.3,87.46,69.33,entire School,road Higher Secondary School,2000,2001,0
Aisha,5,"Pandas, Tableau, PyTorch, Scikit-learn, Data Mining, Python, TensorFlow, SQL",M.E in Statistics at IIM Lucknow,2010,61.69,86.19,84.7,instead School,area Higher Secondary School,2008,2006,0
Kiran,11,"Matplotlib, Tableau, Natural Language Processing (NLP), Hadoop, Deep Learning, Apache Spark, Power BI, Scikit-learn",B.E in Statistics at IIT Madras,2001,72.63,66.72,74.61,computer School,bed Higher Secondary School,1998,1997,0
Kiran,12,"Predictive Modeling, Time Series Analysis, SQL, Tableau, Pandas, Natural Language Processing (NLP), R, Statistical Analysis",B.E in Statistics at IIM Ahmedabad,2007,78.36,77.03,79.52,admit School,six Higher Secondary School,2003,2004,1
Ishita,4,"Time Series Analysis, Power BI, Apache Spark, R, TensorFlow, SciPy, Scikit-learn, Natural Language Processing (NLP)",B.Tech in Statistics at NIT Warangal,2020,71.77,87.46,90.12,relationship School,gun Higher Secondary School,2016,2018,0
